Image,Frame,Model,Prompt,What limb is injured?,Is the patient intubated?,Where is the catheter inserted?,Is there bleeding?,Has the bleeding stopped?,Is the patient moving?,Is the patient breathing?,Is there a tourniquet?,Is there a chest tube?,Are the patient and instruments secured?,If a limb is missing which one?,Is there mechanical ventilation?,What is the position of the injury?
Cric37_frame2406.jpg,2406,vilt,prompt1,left,yes,arm,no,yes,no,no,yes,yes,yes,arm,yes,down
Cric37_frame1.jpg,1,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric37_frame495.jpg,495,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric37_frame737.jpg,737,vilt,prompt1,left,yes,arm,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric37_frame80.jpg,80,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric37_frame2198.jpg,2198,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,no,arm,yes,down
Cric37_frame2816.jpg,2816,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,no,left,yes,down
Cric37_frame2784.jpg,2784,vilt,prompt1,left,yes,leg,yes,yes,no,yes,no,yes,no,left,yes,down
Cric37_frame2815.jpg,2815,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,no,left,yes,down
Cric37_frame2746.jpg,2746,vilt,prompt1,left,yes,neck,no,no,yes,yes,no,no,no,arm,yes,down
Cric37_frame2785.jpg,2785,vilt,prompt1,left,yes,chest,yes,yes,no,yes,no,yes,no,left,no,down
Cric37_frame660.jpg,660,vilt,prompt1,left,yes,chest,yes,yes,no,yes,no,yes,no,arm,yes,down
Cric37_frame2813.jpg,2813,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric37_frame942.jpg,942,vilt,prompt1,left,yes,neck,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric37_frame2334.jpg,2334,vilt,prompt1,arm,yes,chest,yes,yes,no,yes,yes,yes,no,neither,yes,down
Cric8_frame210.jpg,210,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric8_frame159.jpg,159,vilt,prompt1,arm,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,no,down
Cric8_frame2330.jpg,2330,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame1307.jpg,1307,vilt,prompt1,left,yes,purse,yes,no,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame106.jpg,106,vilt,prompt1,left,yes,chest,no,no,no,yes,yes,yes,no,arm,no,down
Cric8_frame2555.jpg,2555,vilt,prompt1,left,yes,bag,no,no,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame1705.jpg,1705,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame1506.jpg,1506,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric8_frame523.jpg,523,vilt,prompt1,left,yes,purse,no,yes,no,yes,yes,yes,yes,arm,no,down
Cric8_frame2007.jpg,2007,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,no,neither,no,down
Cric8_frame1970.jpg,1970,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,no,down
Cric8_frame1743.jpg,1743,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,middle,yes,down
Cric8_frame580.jpg,580,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,no,down
Cric8_frame1184.jpg,1184,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame596.jpg,596,vilt,prompt1,left,yes,chest,no,yes,no,yes,yes,yes,yes,neither,no,down
Cric8_frame2271.jpg,2271,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame1.jpg,1,vilt,prompt1,left,yes,chest,no,yes,yes,yes,yes,yes,yes,arm,yes,down
Cric8_frame3.jpg,3,vilt,prompt1,left,yes,chest,no,yes,yes,yes,yes,yes,yes,neither,yes,down
Cric8_frame2703.jpg,2703,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric8_frame630.jpg,630,vilt,prompt1,left,yes,chest,no,yes,no,yes,yes,yes,yes,arm,no,down
Cric6_frame1.jpg,1,vilt,prompt1,left,yes,bag,yes,yes,yes,yes,yes,yes,yes,arm,yes,down
Cric6_frame1406.jpg,1406,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame145.jpg,145,vilt,prompt1,arm,yes,purse,no,no,no,yes,yes,yes,yes,neither,no,down
Cric6_frame2042.jpg,2042,vilt,prompt1,left,yes,bag,no,yes,no,yes,yes,yes,yes,neither,yes,down
Cric6_frame346.jpg,346,vilt,prompt1,left,yes,bag,yes,no,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame178.jpg,178,vilt,prompt1,arm,yes,chest,no,no,no,yes,yes,yes,no,arm,no,down
Cric6_frame1171.jpg,1171,vilt,prompt1,arm,yes,box,no,yes,no,yes,yes,yes,yes,neither,yes,down
Cric6_frame349.jpg,349,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,left,yes,down
Cric6_frame1418.jpg,1418,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,neither,yes,down
Cric6_frame1618.jpg,1618,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame363.jpg,363,vilt,prompt1,left,yes,bag,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame1792.jpg,1792,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame986.jpg,986,vilt,prompt1,arm,yes,chest,no,no,no,yes,yes,yes,yes,left,yes,down
Cric6_frame1556.jpg,1556,vilt,prompt1,left,yes,chest,no,yes,no,yes,yes,yes,yes,arm,no,down
Cric6_frame833.jpg,833,vilt,prompt1,left,yes,chest,no,yes,no,yes,yes,yes,yes,neither,yes,down
Cric6_frame1532.jpg,1532,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,neither,no,down
Cric6_frame276.jpg,276,vilt,prompt1,left,yes,yes,no,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame1441.jpg,1441,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,arm,yes,down
Cric6_frame919.jpg,919,vilt,prompt1,left,yes,chest,no,yes,no,yes,yes,yes,yes,middle,yes,down
Cric6_frame2214.jpg,2214,vilt,prompt1,left,yes,chest,no,no,no,yes,yes,yes,yes,neither,yes,down
TQ6_frame412.jpg,412,vilt,prompt1,left,yes,chest,yes,yes,no,yes,no,no,no,left,yes,down
TQ6_frame360.jpg,360,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,no,no,left,yes,down
TQ6_frame940.jpg,940,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,no,yes,arm,no,down
TQ6_frame1304.jpg,1304,vilt,prompt1,left,yes,box,no,yes,yes,yes,yes,no,no,left,no,down
TQ6_frame575.jpg,575,vilt,prompt1,arm,yes,leg,yes,yes,no,no,yes,no,yes,arm,yes,down
TQ6_frame1307.jpg,1307,vilt,prompt1,left,no,box,yes,yes,yes,yes,no,no,no,left,no,down
TQ6_frame664.jpg,664,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,arm,yes,down
TQ6_frame1357.jpg,1357,vilt,prompt1,left,yes,box,yes,yes,no,yes,yes,no,no,left,no,down
TQ6_frame335.jpg,335,vilt,prompt1,left,yes,box,no,yes,no,yes,yes,no,no,left,no,down
TQ6_frame1353.jpg,1353,vilt,prompt1,arm,no,box,no,no,yes,yes,no,no,no,arm,no,down
TQ6_frame640.jpg,640,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,arm,yes,down
TQ6_frame318.jpg,318,vilt,prompt1,left,yes,chest,yes,yes,no,no,yes,yes,no,left,no,down
TQ6_frame11.jpg,11,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,left,yes,down
TQ6_frame642.jpg,642,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,arm,no,down
TQ6_frame1351.jpg,1351,vilt,prompt1,left,yes,box,no,no,yes,yes,no,no,no,arm,no,down
TQ6_frame1350.jpg,1350,vilt,prompt1,left,yes,box,no,no,yes,yes,no,yes,no,arm,no,down
TQ6_frame74.jpg,74,vilt,prompt1,arm,yes,chest,yes,yes,no,yes,no,no,yes,arm,no,down
TQ6_frame77.jpg,77,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,no,yes,left,no,down
TQ6_frame742.jpg,742,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,no,yes,left,no,down
TQ6_frame741.jpg,741,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,no,yes,left,no,down
CT14_frame13610.jpg,13610,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame5235.jpg,5235,vilt,prompt1,left,yes,floor,no,yes,no,yes,yes,yes,yes,middle,yes,down
CT14_frame11365.jpg,11365,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame11366.jpg,11366,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame5769.jpg,5769,vilt,prompt1,arm,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT14_frame5768.jpg,5768,vilt,prompt1,left,yes,purse,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT14_frame15003.jpg,15003,vilt,prompt1,arm,no,on toilet,no,no,no,yes,yes,yes,no,neither,yes,down
CT14_frame10578.jpg,10578,vilt,prompt1,arm,yes,yes,no,yes,no,yes,yes,yes,yes,right,yes,down
CT14_frame5049.jpg,5049,vilt,prompt1,arm,yes,middle,no,no,no,yes,yes,yes,yes,left,yes,down
CT14_frame1947.jpg,1947,vilt,prompt1,arm,yes,suitcase,no,no,no,yes,yes,yes,no,arm,yes,down
CT14_frame11240.jpg,11240,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame5265.jpg,5265,vilt,prompt1,left,yes,neck,yes,yes,no,yes,yes,yes,yes,middle,yes,down
CT14_frame11243.jpg,11243,vilt,prompt1,arm,yes,yes,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT14_frame10926.jpg,10926,vilt,prompt1,arm,yes,nowhere,no,no,no,yes,yes,yes,no,arm,yes,down
CT14_frame1.jpg,1,vilt,prompt1,arm,no,middle,no,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame11350.jpg,11350,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame10886.jpg,10886,vilt,prompt1,left,yes,suitcase,no,no,no,yes,yes,yes,no,left,yes,down
CT14_frame14429.jpg,14429,vilt,prompt1,left,no,middle,no,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame14415.jpg,14415,vilt,prompt1,left,yes,middle,no,yes,no,yes,yes,yes,yes,left,yes,down
CT14_frame13186.jpg,13186,vilt,prompt1,left,yes,chest,yes,yes,yes,yes,yes,yes,yes,left,yes,down
CT13_frame1691.jpg,1691,vilt,prompt1,left,yes,toilet,no,no,yes,yes,yes,yes,no,neither,yes,down
CT13_frame3452.jpg,3452,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT13_frame3485.jpg,3485,vilt,prompt1,left,yes,chest,yes,yes,yes,yes,no,yes,no,left,yes,down
CT13_frame3491.jpg,3491,vilt,prompt1,left,yes,yes,yes,no,yes,yes,yes,yes,no,middle,yes,down
CT13_frame3490.jpg,3490,vilt,prompt1,left,yes,middle,yes,no,yes,yes,yes,yes,no,middle,yes,down
CT13_frame3484.jpg,3484,vilt,prompt1,left,yes,chair,yes,no,yes,yes,no,yes,no,left,yes,down
CT13_frame3453.jpg,3453,vilt,prompt1,left,yes,yes,yes,no,yes,yes,no,yes,no,left,yes,down
CT13_frame3435.jpg,3435,vilt,prompt1,left,yes,yes,yes,yes,yes,yes,yes,yes,no,left,yes,down
CT13_frame3396.jpg,3396,vilt,prompt1,left,yes,arm,yes,no,no,yes,no,yes,no,left,yes,down
CT13_frame3433.jpg,3433,vilt,prompt1,left,yes,arm,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT13_frame3154.jpg,3154,vilt,prompt1,left,yes,arm,yes,yes,no,yes,yes,yes,no,arm,yes,down
CT13_frame2712.jpg,2712,vilt,prompt1,left,yes,computer,yes,no,no,yes,yes,yes,yes,left,yes,down
CT13_frame3398.jpg,3398,vilt,prompt1,left,yes,yes,yes,yes,no,yes,no,yes,no,left,yes,down
CT13_frame2736.jpg,2736,vilt,prompt1,left,yes,neck,no,no,no,yes,yes,yes,no,arm,yes,down
CT13_frame1217.jpg,1217,vilt,prompt1,arm,yes,shirt,no,no,no,yes,no,yes,no,arm,yes,down
CT13_frame3002.jpg,3002,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT13_frame3410.jpg,3410,vilt,prompt1,left,yes,leg,yes,yes,no,yes,no,yes,no,left,yes,down
CT13_frame2813.jpg,2813,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,no,arm,yes,down
CT13_frame3501.jpg,3501,vilt,prompt1,left,yes,yes,yes,no,yes,yes,no,yes,no,left,yes,down
CT13_frame3506.jpg,3506,vilt,prompt1,left,yes,on phone,yes,yes,yes,yes,yes,yes,no,left,yes,down
CT25_frame717.jpg,717,vilt,prompt1,banana,yes,neck,yes,yes,yes,yes,yes,yes,yes,left,no,down
CT25_frame2125.jpg,2125,vilt,prompt1,arm,yes,yes,no,no,yes,yes,yes,yes,no,left,no,down
CT25_frame1.jpg,1,vilt,prompt1,arm,yes,yes,yes,yes,yes,yes,yes,yes,yes,right,no,down
CT25_frame473.jpg,473,vilt,prompt1,left,yes,neck,yes,no,yes,yes,no,yes,no,left,no,down
CT25_frame1011.jpg,1011,vilt,prompt1,left,yes,yes,no,no,no,yes,yes,yes,yes,left,no,down
CT25_frame1012.jpg,1012,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,left,no,down
CT25_frame97.jpg,97,vilt,prompt1,left,yes,neck,yes,yes,no,yes,yes,yes,yes,left,no,down
CT25_frame96.jpg,96,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,left,no,down
CT25_frame2625.jpg,2625,vilt,prompt1,arm,yes,ear,no,no,no,yes,yes,yes,yes,left,yes,down
CT25_frame5835.jpg,5835,vilt,prompt1,arm,no,yes,no,no,no,yes,yes,yes,yes,middle,no,down
CT25_frame1685.jpg,1685,vilt,prompt1,left,yes,arm,no,no,no,yes,yes,yes,yes,left,yes,down
CT25_frame422.jpg,422,vilt,prompt1,left,yes,yes,no,no,no,yes,yes,yes,no,arm,no,down
CT25_frame4065.jpg,4065,vilt,prompt1,left,yes,yes,yes,no,no,yes,yes,yes,yes,left,yes,down
CT25_frame424.jpg,424,vilt,prompt1,left,yes,neck,no,no,no,yes,no,yes,yes,arm,yes,down
CT25_frame3813.jpg,3813,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,left,no,down
CT25_frame1022.jpg,1022,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,left,no,down
CT25_frame721.jpg,721,vilt,prompt1,banana,yes,neck,yes,yes,yes,yes,yes,yes,yes,left,no,down
CT25_frame9.jpg,9,vilt,prompt1,left,yes,neck,yes,no,yes,yes,yes,yes,no,left,yes,down
CT25_frame1008.jpg,1008,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,left,no,down
CT25_frame5733.jpg,5733,vilt,prompt1,left,no,yes,yes,no,yes,yes,yes,yes,yes,middle,yes,down
ND12_frame968.jpg,968,vilt,prompt1,arm,yes,no,no,no,no,yes,yes,yes,no,neither,no,down
ND12_frame956.jpg,956,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,arm,no,down
ND12_frame1304.jpg,1304,vilt,prompt1,left,yes,chest,yes,no,no,yes,yes,yes,yes,left,no,down
ND12_frame1715.jpg,1715,vilt,prompt1,left,yes,chest,yes,yes,no,yes,yes,yes,yes,middle,yes,down
ND12_frame116.jpg,116,vilt,prompt1,left,yes,box,no,no,no,yes,no,yes,no,neither,yes,down
ND12_frame1128.jpg,1128,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,left,yes,down
ND12_frame316.jpg,316,vilt,prompt1,left,yes,laptop,yes,no,no,yes,yes,yes,yes,left,yes,down
ND12_frame1521.jpg,1521,vilt,prompt1,left,yes,yes,yes,no,no,yes,yes,yes,yes,left,yes,down
ND12_frame898.jpg,898,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,arm,no,down
ND12_frame241.jpg,241,vilt,prompt1,left,yes,on table,yes,no,no,yes,yes,yes,no,left,no,down
ND12_frame1056.jpg,1056,vilt,prompt1,arm,yes,yes,yes,yes,no,yes,yes,yes,yes,left,yes,down
ND12_frame874.jpg,874,vilt,prompt1,arm,yes,box,no,no,no,yes,yes,yes,yes,neither,no,down
ND12_frame967.jpg,967,vilt,prompt1,arm,yes,yes,no,no,no,yes,yes,yes,yes,neither,no,down
ND12_frame1.jpg,1,vilt,prompt1,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,middle,yes,down
ND12_frame1742.jpg,1742,vilt,prompt1,left,yes,napkin,yes,yes,no,yes,yes,yes,yes,middle,yes,down
ND12_frame1555.jpg,1555,vilt,prompt1,left,yes,chest,yes,no,no,yes,yes,yes,no,left,no,down
ND12_frame419.jpg,419,vilt,prompt1,left,yes,on table,no,no,no,yes,yes,yes,yes,neither,no,down
ND12_frame57.jpg,57,vilt,prompt1,left,yes,laptop,yes,yes,no,yes,yes,yes,yes,left,yes,down
ND12_frame579.jpg,579,vilt,prompt1,left,yes,yes,yes,yes,no,yes,yes,yes,yes,arm,yes,down
ND12_frame69.jpg,69,vilt,prompt1,hand,yes,yes,no,yes,no,yes,yes,yes,yes,arm,yes,down
CT22_frame2447.jpg,2447,vilt,prompt1,hand,yes,yes,yes,yes,yes,yes,yes,yes,no,left,yes,down
CT22_frame10.jpg,10,vilt,prompt1,left,yes,yes,yes,yes,yes,yes,yes,yes,yes,left,yes,down
CT22_frame1574.jpg,1574,vilt,prompt1,left,yes,leg,no,yes,no,no,yes,no,yes,left,yes,down
CT22_frame4622.jpg,4622,vilt,prompt1,left,yes,chest,yes,yes,yes,yes,yes,yes,yes,middle,yes,down
CT22_frame4623.jpg,4623,vilt,prompt1,left,yes,neck,yes,yes,yes,yes,yes,yes,no,middle,yes,down
CT22_frame1361.jpg,1361,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,left,yes,down
CT22_frame1572.jpg,1572,vilt,prompt1,left,yes,leg,yes,yes,no,no,yes,yes,yes,left,yes,down
CT22_frame2587.jpg,2587,vilt,prompt1,left,yes,neck,no,no,yes,yes,no,yes,no,left,yes,down
CT22_frame2.jpg,2,vilt,prompt1,hand,yes,neck,yes,no,yes,yes,yes,yes,yes,right,yes,down
CT22_frame4246.jpg,4246,vilt,prompt1,arm,yes,wrist,yes,no,yes,yes,yes,no,no,arm,no,down
CT22_frame89.jpg,89,vilt,prompt1,left,yes,leg,yes,yes,no,yes,yes,yes,yes,arm,yes,down
CT22_frame4464.jpg,4464,vilt,prompt1,left,yes,neck,yes,yes,no,yes,yes,yes,yes,left,yes,down
